UNITID,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO,OPEID,OPEID6,HCM2,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,UG25ABV
438179,0.6159,0.0,0.4037,0.248,0.1003,0.5646,0.0026,,,,379.0,52,2218805,22188,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971,0.1058,0.0,0.0592,0.0099,0.0059,0.0,0.0079,,22567.0,,,,,,22344.0,23581.0,25110.0,,,0.7552,0.7273,,,,0.5452
148405,0.7818,0.0297,0.1234,0.6808,0.0974,0.1379,0.0183,515.0,565.0,490.0,1037.0,68,174800,1748,0,420.0,570.0,410.0,570.0,440.0,510.0,19.0,24.0,19.0,24.0,18.0,24.0,,,22.0,22.0,21.0,,1009.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.1535,0.0,0.0,0.0394,0.0,0.0118,0.0,0.0,0.0591,0.0197,0.0,0.0,0.0,0.0079,0.0,0.0118,0.0,0.0591,0.0,0.0,0.0945,0.0,0.0,0.0,0.0,0.0512,0.2165,0.2441,0.0197,0.0,0.0,0.0934,0.0049,0.0737,,20977.0,,,,,,19364.0,20362.0,21614.0,19374.0,25792.0,0.5113,0.6408,,,,0.2767
449700,0.6898,0.0,0.0,0.6642,0.2694,0.0185,0.0074,,,,271.0,47,4117300,41173,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0078,,24717.0,,,,,,23468.0,25940.0,26906.0,27929.0,,0.513,,0.7179,,,0.5703
194161,0.7877,0.0,0.1814,0.1987,0.2967,0.3155,0.0737,447.0,452.0,,1439.0,78,279000,2790,0,390.0,510.0,370.0,500.0,,,19.0,26.0,,,,,,,23.0,,,,909.0,909.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0554,0.0,0.0,0.0,0.0,0.0277,0.0277,0.0,0.0,0.0023,0.0,0.1339,0.0,0.0,0.1132,0.0,0.0,0.0716,0.0115,0.0416,0.0115,0.0,0.0,0.0,0.0,0.0416,0.0531,0.38799999999999996,0.0023,0.0035,0.0029,0.0177,0.0555,0.0283,,19163.0,,,,,,16148.0,16229.0,21052.0,21433.0,24660.0,0.5685,0.6389,,0.6,,0.34299999999999997
481766,0.8049,0.0,0.0,0.5808,0.2222,0.0404,0.0152,,,,198.0,81,2119204,21192,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0972,,20810.0,,,,,,20810.0,,,,,0.452,,0.2821,,,0.9006
383297,0.3631,0.0,0.6647,0.6069,0.1098,0.1676,0.0116,,,,173.0,45,738700,7387,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0161,0.0361,,12819.0,,,,,,12819.0,,,,,0.3571,,0.8846,,1.0,0.3505
167835,0.5004,0.0469,0.0044,0.4525,0.0603,0.1014,0.1154,,,,2504.0,54,220900,2209,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0179,0.0119,0.0642,0.0,0.0,0.0045,0.0,0.0343,0.0493,0.0,0.0,0.0,0.0463,0.0,0.0,0.1209,0.0239,0.0,0.0045,0.0,0.0328,0.0,0.0582,0.0,0.091,0.0,0.0,0.2567,0.0,0.0,0.0,0.0,0.0836,0.0,0.0,0.0403,0.0016,0.0008,0.0445,0.1405,0.0812,,27406.0,,,,,,11619.0,12710.0,18855.0,25227.0,39016.0,0.2222,0.9378,,,,0.038
445577,0.5672,0.0,0.0,0.1783,0.3304,0.3652,0.0261,,,,230.0,34,1085102,10851,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.7245,0.0,0.0,0.0041,0.0,0.0702,0.0,0.0124,,30791.0,,,,,,31535.0,25800.0,31797.0,,,0.5611,,0.3419,,,0.4744
189811,0.8143,0.0,0.0,0.1145,0.3236,0.1891,0.1164,,,,550.0,30,1236400,12364,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.0179,0.0496,0.0,0.1944,,28481.0,,,,,,28716.0,26651.0,32454.0,,,0.2618,,0.4828,,0.25,0.6943
146278,0.2693,0.0,0.3822,0.8937,0.0442,0.0179,0.0051,,,,1562.0,29,1281300,12813,0,,,,,,,,,,,,,,,,,,,,,0.0381,0.0,0.0,0.0,0.0,0.0021,0.0063,0.0042,0.0,0.0,0.0085,0.0106,0.0,0.0,0.1691,0.0,0.0,0.0,0.0,0.1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0317,0.0,0.0846,0.0,0.0063,0.3573,0.0655,0.0,0.0025,0.0,0.019,0.0,0.0304,8801.0,,7262.0,8336.0,10528.0,12000.0,12235.0,,,,,,0.4966,,0.6602,,0.5517,0.3354
116439,0.0148,0.0012,0.5964,0.3452,0.0204,0.2494,0.251,,,,12281.0,21,2539500,25395,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0054,0.0,0.013000000000000001,0.0,0.0,0.0,0.0038,0.0196,0.0054,0.0,0.7234,0.0,0.0027,0.0098,0.0,0.0418,0.0054,0.0022,0.0,0.0163,0.0,0.0245,0.0103,0.0,0.0103,0.0,0.0011,0.0,0.0,0.0103,0.0,0.0897,0.0043,0.0007,0.002,0.0486,0.0661,0.0174,10944.0,,10148.0,11095.0,13792.0,16763.0,17407.0,,,,,,0.1422,,0.7917,,0.5432,0.3041
212911,0.20600000000000002,0.1007,0.0,0.5884,0.0722,0.0825,0.0991,710.0,710.0,720.0,1261.0,34,327400,3274,0,670.0,750.0,660.0,740.0,660.0,750.0,31.0,34.0,31.0,35.0,28.0,34.0,8.0,10.0,33.0,33.0,31.0,9.0,1422.0,1422.0,0.0,0.0,0.0395,0.0132,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,0.0954,0.0428,0.0,0.0033,0.0,0.0526,0.0,0.1184,0.0,0.102,0.0,0.0,0.2467,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0658,0.0034,0.0,0.0581,0.0607,0.0076,,22112.0,,,,,,8881.0,12548.0,11663.0,25956.0,43810.0,0.1533,0.9697,,,,0.0008
134574,0.85,0.0,0.3919,0.6014,0.1622,0.1622,0.0135,,,,148.0,34,2279600,22796,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0107,0.0107,0.0374,0.0,0.0214,,20337.0,,,,,,19441.0,20531.0,22961.0,23477.0,,0.782,,,,,0.5723
243780,0.3122,0.006,0.0502,0.6378,0.0294,0.0457,0.0688,620.0,575.0,570.0,30849.0,46,182500,1825,0,520.0,630.0,560.0,700.0,520.0,630.0,24.0,30.0,24.0,31.0,25.0,32.0,,,27.0,28.0,29.0,,1213.0,1213.0,0.057,0.0129,0.0033,0.0031,0.0255,0.0,0.0455,0.0,0.0451,0.1979,0.0476,0.0176,0.0,0.012,0.0049,0.0,0.0321,0.0321,0.0,0.0056,0.0108,0.0021,0.0,0.0188,0.0,0.0256,0.0,0.0,0.06,0.0,0.0024,0.0,0.016,0.0207,0.0664,0.2193,0.008,0.0012,0.0007,0.0212,0.1748,0.0178,14797.0,,7153.0,8073.0,13391.0,18638.0,21144.0,,,,,,0.2017,0.9246,,0.8,,0.0551
145336,0.7367,0.0,0.4457,0.3402,0.3906,0.1242,0.0147,,,440.0,3469.0,50,914500,9145,0,375.0,495.0,395.0,500.0,365.0,465.0,17.0,21.0,16.0,22.0,16.0,21.0,6.0,8.0,19.0,19.0,19.0,7.0,909.0,909.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0277,0.0,0.0307,0.0,0.0,0.0,0.0,0.0359,0.2234,0.0,0.0225,0.0143,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.1014,0.1076,0.0389,0.0072,0.0,0.0,0.0,0.0,0.0092,0.1844,0.1527,0.0,0.0031,0.0014,0.0188,0.0084,0.0936,,,,,,,,,,,,,0.5147,,,,,0.6436
120768,0.8103,0.0,0.9962,0.2069,0.0785,0.5843,0.0441,,,,522.0,58,125500,1255,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414,0.0,0.0,0.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0062,0.0104,0.0021,0.083,,,,,,,,,,,,,0.5783,,,,,0.8916
475662,0.6073,0.0,0.4,0.0,0.0,1.0,0.0,,,,60.0,36,2285902,22859,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,,9583.0,,,,,,9600.0,9283.0,,,,0.807,,0.875,,0.6667,0.3495
230737,0.1734,0.01,0.3611,0.777,0.0089,0.1105,0.0108,,,,26571.0,42,402700,4027,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0002,0.0,0.0,0.0268,0.0,0.0426,0.0071,0.0697,0.0071,0.0114,0.0,0.0064,0.0171,0.2358,0.0,0.0216,0.0031,0.0,0.0293,0.0256,0.0033,0.0,0.006,0.0,0.0701,0.0757,0.005,0.0112,0.0073,0.0143,0.0008,0.0578,0.0322,0.053,0.1428,0.0089,0.0082,0.0094,0.0213,0.0226,0.0136,8218.0,,6750.0,7586.0,9084.0,11412.0,12151.0,,,,,,0.3878,0.5914,,0.4286,,0.3525
160977,0.2734,0.0195,0.0,0.6983,0.0579,0.0865,0.0421,,,,1780.0,33,203600,2036,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0692,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0848,0.0,0.0,0.1317,0.0313,0.0,0.0246,0.0,0.0313,0.0,0.0737,0.0,0.1116,0.0,0.0,0.2656,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0491,0.0023,0.0,0.0406,0.0688,0.0079,,24944.0,,,,,,7426.0,14897.0,13534.0,21523.0,39604.0,0.1167,0.946,,,,0.0034
174251,0.4617,0.0227,0.0369,0.6018,0.0202,0.0452,0.0333,610.0,535.0,555.0,1680.0,57,238900,2389,0,530.0,680.0,510.0,650.0,490.0,580.0,22.0,28.0,21.0,28.0,22.0,27.0,6.0,8.0,25.0,25.0,25.0,7.0,1148.0,1148.0,0.0,0.0511,0.0,0.0215,0.0,0.0,0.0323,0.0,0.0618,0.0,0.0,0.0,0.0,0.1129,0.0161,0.0,0.1183,0.0403,0.0,0.0108,0.0242,0.0027,0.0,0.0618,0.0,0.1075,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,0.0,0.0699,0.0,0.0618,0.0161,0.0682,0.0,0.1126,0.096,0.0011,14326.0,,8797.0,9970.0,11804.0,17676.0,20003.0,,,,,,0.2965,0.7885,,1.0,,0.0437
37728103,,,,,,,,,,,,32,3021503,30215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,0.4779,0.0,0.3939,0.6954,0.2148,0.0308,0.0138,,,,4189.0,46,106000,1060,0,,,,,,,,,,,,,,,,,,,,,0.006,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0,0.0,0.004,0.0,0.0202,0.0,0.5161,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0141,0.0363,0.0,0.0161,0.244,0.0948,0.0,0.0177,0.0014,0.0152,0.0007,0.0009,6675.0,,5687.0,5942.0,8891.0,9789.0,9819.0,,,,,,0.4725,,0.603,,0.3524,0.2909
243221,0.0849,0.0577,0.0955,0.0103,0.0009,0.8917,0.0008,,,,13263.0,27,710800,7108,0,536.0,646.0,521.0,673.0,,,,,,,,,,,,,,,1188.0,1188.0,0.0,0.0067,0.0263,0.0,0.0592,0.0,0.0078,0.0,0.1084,0.0,0.0,0.0196,0.0,0.0,0.0045,0.0,0.1251,0.0028,0.0,0.0659,0.0,0.0034,0.0,0.0341,0.0,0.0933,0.0,0.0246,0.1095,0.0,0.0,0.0,0.0,0.0397,0.0,0.2045,0.0112,0.0012,0.0001,0.0029,0.0,0.0961,2318.0,,1433.0,3090.0,5271.0,6877.0,7151.0,,,,,,0.5804,0.9009,,0.7097,,0.0746
222576,0.1494,0.0006,0.6844,0.4822,0.05,0.4048,0.0291,,,,9345.0,35,354000,3540,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0149,0.0068,0.0168,0.0218,0.0498,0.0143,0.0529,0.0137,0.0149,0.0087,0.1133,0.0,0.0081,0.0044,0.0,0.0,0.0019,0.0006,0.0,0.0012,0.0,0.0262,0.0672,0.0156,0.0012,0.0,0.0629,0.0081,0.0205,0.023,0.2933,0.1357,0.0,0.0122,0.0,0.0,0.0001,0.0085,6069.0,,5462.0,6021.0,7592.0,10072.0,10004.0,,,,,,0.3786,,0.5782,,0.4141,0.3431
381370,0.6898,0.0,0.3358,0.5037,0.3993,0.0149,0.0299,,,,268.0,39,2125600,21256,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.027999999999999997,0.0,0.0093,,17144.0,,,,,,17104.0,17410.0,21723.0,,,0.6548,,0.7889,,0.76,0.5183
153375,0.7501,0.0037,0.1242,0.6983,0.0832,0.0448,0.0272,505.0,455.0,455.0,1876.0,62,186700,1867,0,410.0,490.0,420.0,550.0,340.0,460.0,18.0,23.0,17.0,23.0,17.0,24.0,6.0,8.0,21.0,20.0,21.0,7.0,967.0,967.0,0.0,0.0,0.0,0.0,0.0343,0.004,0.0323,0.0,0.0768,0.0,0.0,0.0,0.0081,0.0141,0.0566,0.0,0.0505,0.0121,0.0,0.0,0.0707,0.0061,0.0,0.0,0.0,0.0505,0.0424,0.0586,0.0101,0.0,0.0,0.0,0.0,0.0646,0.2,0.1859,0.0141,0.003,0.0015,0.0319,0.0197,0.0668,,18266.0,,,,,,15939.0,15095.0,17482.0,19094.0,20542.0,0.4318,0.7138,,,,0.2648
233949,0.1249,0.0,0.5448,0.745,0.1307,0.0419,0.0302,,,,4506.0,42,376000,3760,0,,,,,,,,,,,,,,,,,,,,,0.0092,0.0076,0.0,0.0,0.0,0.0,0.0243,0.031,0.0,0.026000000000000002,0.0587,0.0185,0.0067,0.0,0.2777,0.0,0.0,0.0,0.0,0.0705,0.0059,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0503,0.0101,0.0218,0.0185,0.0,0.0227,0.1955,0.1133,0.0,0.003,0.0013,0.0312,0.0034,0.0057,6838.0,,6031.0,6364.0,7845.0,10238.0,11025.0,,,,,,0.3314,,0.6023,,0.3879,0.3089
171234,0.2896,0.0,0.6523,0.9242,0.0111,0.0089,0.0022,,,,1346.0,49,229500,2295,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0134,0.0268,0.0,0.0134,0.0179,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0156,0.0022,0.0,0.0,0.47100000000000003,0.0915,0.0,0.006,0.0,0.0167,0.0013,0.0682,15754.0,,13877.0,15891.0,18124.0,18894.0,19219.0,,,,,,0.5093,,0.5521,,0.5269,0.3956
411684,0.6289,0.0,0.0,0.0319,0.0638,0.266,0.5106,,,,94.0,37,3440400,34404,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0513,0.0,0.0342,0.0,,24125.0,,,,,,23729.0,23296.0,24732.0,28091.0,,0.5665,,0.6667,,,0.5278
215053,0.8386,0.0,0.0388,0.6940000000000001,0.0776,0.0431,0.0474,,,,232.0,120,2269900,22699,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,0.0,0.005,0.0,0.045,0.005,0.065,,23500.0,,,,,,18960.0,20055.0,22661.0,26655.0,26760.0,0.3722,0.6667,,,,0.1076
414054,0.6316,0.0,0.0,0.8902,0.1098,0.0,0.0,,,,82.0,73,3110300,31103,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8886.0,,,,,,8565.0,8297.0,11576.0,10130.0,,0.6625,,0.6364,,1.0,0.5208
102298,0.8049,0.0,0.0673,0.0224,0.8535,0.0463,0.0,,,,669.0,153,104600,1046,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.0494,0.0,0.0123,0.0,0.0,0.0,0.0,0.0617,0.0,0.0,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617,0.0247,0.0494,0.0494,0.0,0.0,0.0,0.0,0.0617,0.0,0.4815,0.0494,0.0,0.0,0.0,0.0,0.0147,,12629.0,,,,,,10440.0,12971.0,15625.0,18449.0,,0.5747,0.4492,,0.75,,0.1706
123642,0.6946,0.0,0.3034,0.3174,0.0365,0.3933,0.0843,,,,356.0,62,2277400,22774,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24100000000000002,0.0,0.0,0.0058,0.0029,0.0556,0.0029,0.0819,,21265.0,,,,,,19659.0,,,24476.0,24476.0,0.6164,,0.9063,,0.4167,0.6578
447810,0.5703,0.0,0.0,0.3227,0.1135,0.3652,0.0603,,,,282.0,33,4003300,40033,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907,0.0,0.0,0.0032,0.0321,0.0481,0.0,0.0128,,22820.0,,,,,,22101.0,21627.0,24363.0,,27460.0,0.7013,,0.1719,,,0.5047
110671,0.5163,0.0228,0.0129,0.124,0.0414,0.396,0.3461,545.0,520.0,570.0,19788.0,56,131600,1316,0,490.0,600.0,520.0,650.0,500.0,610.0,22.0,27.0,21.0,27.0,22.0,28.0,,,25.0,24.0,25.0,,1128.0,1128.0,0.0,0.0142,0.0,0.0179,0.0,0.0,0.0146,0.0,0.0,0.0734,0.0,0.0,0.0,0.0428,0.0144,0.0,0.1584,0.0221,0.0,0.0085,0.0,0.016,0.0,0.0234,0.0,0.0924,0.0,0.0092,0.20800000000000002,0.0,0.0,0.0,0.0,0.0627,0.0,0.16699999999999998,0.0343,0.0018,0.0037,0.0382,0.0412,0.0103,13144.0,,9678.0,10518.0,13013.0,19570.0,27091.0,,,,,,0.5752,0.8966,,0.5,,0.0473
234137,0.8947,0.0,0.2368,0.0117,0.9766,0.0088,0.0,,,,342.0,239,376200,3762,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,,15872.0,,,,,,13710.0,12896.0,18284.0,18541.0,21541.0,0.8029999999999999,0.4714,,0.5161,,0.5132
232089,0.8733,0.0044,0.013999999999999999,0.4942,0.3445,0.0551,0.0039,435.0,430.0,420.0,1289.0,108,371100,3711,0,360.0,460.0,380.0,480.0,380.0,482.0,16.0,24.0,14.0,22.0,16.0,23.0,,,20.0,18.0,20.0,,852.0,852.0,0.0278,0.0556,0.0,0.0,0.0,0.0,0.0231,0.0,0.0833,0.0,0.0,0.0,0.0,0.0278,0.0509,0.0,0.0463,0.0185,0.0,0.0046,0.0556,0.0185,0.0,0.0139,0.0,0.0556,0.1528,0.0463,0.0324,0.0,0.0,0.0,0.0,0.0463,0.1157,0.08800000000000001,0.0231,0.0041,0.0021,0.0477,0.0097,0.028999999999999998,,20054.0,,,,,,17999.0,17065.0,19550.0,23244.0,25955.0,0.5787,0.4801,,,,0.0205
163462,0.6128,0.0052,0.0524,0.675,0.1316,0.099,0.0285,520.0,530.0,505.0,1717.0,65,208600,2086,0,480.0,580.0,470.0,570.0,460.0,570.0,20.0,24.0,18.0,24.0,18.0,24.0,,,22.0,21.0,21.0,,1048.0,1048.0,0.0,0.0106,0.0,0.0,0.0503,0.0,0.0132,0.0,0.11900000000000001,0.0,0.0,0.0,0.0,0.0503,0.0,0.0,0.0873,0.0238,0.0,0.0079,0.0185,0.0159,0.0106,0.0026,0.0,0.0767,0.0,0.0,0.1217,0.0,0.0,0.0,0.0,0.0265,0.0,0.2963,0.0556,0.0033,0.0011,0.0371,0.0094,0.0161,,28771.0,,,,,,21930.0,27787.0,26145.0,31294.0,30486.0,0.2252,0.7949,,,,0.0781
227298,0.7169,0.0,0.0,0.4541,0.262,0.2052,0.0262,,,,229.0,21,2600200,26002,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447,0.0,0.0,0.0,0.0,0.0134,0.0067,0.0805,0.0,0.0,,24092.0,,,,,,23429.0,26254.0,26546.0,28199.0,28199.0,0.6201,,,,,0.5694
433536,0.9219,0.0,0.4678,0.2468,0.5687,0.0751,0.0129,,,,466.0,83,962110,9621,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.0,0.0,0.0,0.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.4607,0.2472,0.0,0.0,0.0,0.0319,0.0029,0.0667,,21480.0,,,,,,21254.0,25313.0,,,,0.8295,1.0,,0.5,,0.75
160524,0.6307,0.0,0.0,0.3096,0.6161,0.031,0.0093,,,,323.0,64,3026514,30265,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0413,0.133,0.0,0.0,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202,0.0,0.0,0.0088,0.0,0.0324,0.0,0.0059,,22291.0,,,,,,21853.0,21748.0,25383.0,,27213.0,0.7638,,0.6348,,,0.4141
